sim-time-sec,position/lat-geod-deg,position/long-gc-deg,position/geod-alt-ft,attitude/phi-rad,attitude/theta-rad,attitude/psi-rad,velocities/phidot-rad_sec,velocities/thetadot-rad_sec,velocities/psidot-rad_sec,control/erro_phi,control/erro_theta,control/erro_psi
18.450000000000127,-83.09976332751123,-36.261528968811476,2116623.272467029,-0.057892067368354734,-0.06477276206371728,6.152113680044987,-0.001622856840878778,-0.0018815807915813236,-0.0016083285830818742,,,
18.500000000000128,-83.10165912017112,-36.24724895706652,2117293.3726597913,-0.05799861057490469,-0.06490356632465526,6.151787485912042,-0.0016226157753552318,-0.001881853520678139,-0.001608041666937022,,,
18.55000000000013,-83.10355436570197,-36.232961860450246,2117963.452978319,-0.0581051378142389,-0.0650343838971455,6.151461185436611,-0.0016223747647475266,-0.0018821261722037008,-0.0016077547616457513,,,
18.60000000000013,-83.10544906383235,-36.218667675538214,2118633.513422434,-0.05821164909049515,-0.0651652147767115,6.151134778557768,-0.0016221338090732734,-0.0018823987461728873,-0.0016074678672153956,,,
18.65000000000013,-83.10734321429065,-36.20436639890613,2119303.553991944,-0.05831814440781202,-0.06529605895887787,6.150808265214592,-0.0016218929083500725,-0.001882671242600577,-0.001607180983653268,,,
18.70000000000013,-83.10923681680504,-36.19005802712997,2119973.574686655,-0.05842462377032884,-0.0654269164391703,6.1504816453461615,-0.0016216520625955116,-0.0018829436615016488,-0.0016068941109666636,,,
18.75000000000013,-83.11112987110347,-36.1757425567859,2120643.575506381,-0.058531087182185595,-0.0655577872131155,6.15015491889156,-0.0016214112718271685,-0.001883216002890983,-0.0016066072491628587,,,
18.800000000000132,-83.1130223769137,-36.161419984450305,2121313.556450942,-0.05863753464752306,-0.06568867127624115,6.149828085789877,-0.0016211705360626091,-0.0018834882667834603,-0.0016063203982491089,,,
18.850000000000133,-83.11491433396331,-36.14709030669981,2121983.517520134,-0.058743966170482706,-0.06581956862407581,6.149501145980202,-0.001620929855319389,-0.001883760453193962,-0.0016060335582326537,,,
18.900000000000134,-83.11680574197962,-36.132753520111315,2122653.4587137788,-0.05885038175520662,-0.06595047925214927,6.149174099401633,-0.001620689229615051,-0.0018840325621373698,-0.0016057467291207123,,,
18.950000000000134,-83.11869660068979,-36.11840962126188,2123323.380031692,-0.058956781405837794,-0.06608140315599231,6.1488469459932675,-0.0016204486589671283,-0.0018843045936285667,-0.0016054599109204845,,,
19.000000000000135,-83.12058690982074,-36.1040586067289,2123993.2814736716,-0.05906316512651973,-0.06621234033113661,6.148519685694212,-0.0016202081433931426,-0.0018845765476824363,-0.0016051731036391525,,,
19.050000000000136,-83.1224766690992,-36.08970047308994,2124663.1630395376,-0.05916953292139688,-0.0663432907731149,6.148192318443573,-0.0016199676829106039,-0.0018848484243138622,-0.0016048863072838794,,,
19.100000000000136,-83.12436587825171,-36.075335216922916,2125333.0247291015,-0.059275884794614146,-0.06647425447746103,6.147864844180463,-0.0016197272775370117,-0.001885120223537729,-0.0016045995218618085,,,
19.150000000000137,-83.12625453700456,-36.060962834805935,2126002.8665421763,-0.059382220750317356,-0.06660523143970962,6.147537262844,-0.001619486927289854,-0.0018853919453689233,-0.0016043127473800655,,,
